id,action
251,0.9823468619458093
252,0.680421993728963
253,0.9963235295420212
254,0.9935763413131101
255,0.9977273606338223
256,0.9506941055927292
257,0.9880914656046786
258,0.8622656690365285
259,0.9784827446085573
260,0.9977894569672564
261,0.9966848111771295
262,0.9653794190287178
263,0.9186294130665739
264,0.9863650765111138
265,0.9944743505848859
266,0.9516291785260106
267,0.9894593477380959
268,0.978224628355632
269,0.9956961021188068
270,0.9872943654313305
271,0.9880541274612981
272,0.9488510635410995
273,0.9967531248073355
274,0.6210340432505007
275,0.9898850813281533
276,0.9995613294355763
277,0.9985232929667212
278,0.9917830578165129
279,0.9800178085390279
280,0.9363601550905671
281,0.9992665631845098
282,0.9992893713633542
283,0.9111218638739604
284,0.9521843851139208
285,0.9932059492556177
286,0.9273149060057093
287,0.9969148964851609
288,0.9918140152530893
289,0.9512149440080246
290,0.9944743505848859
291,0.8709007264123809
292,0.8933419663775303
293,0.9939183069695541
294,0.9711162394108652
295,0.9986011617502445
296,0.5042180087399387
297,0.7120462861966731
298,0.9746430973944301
299,0.5420464854634417
300,0.9863793326594796
301,0.8376299344561589
302,0.9873672758841803
303,0.69890978769472
304,0.7321608895229862
305,0.9997813119653232
306,0.9605220997340931
307,0.9600736380508913
308,0.9894154837775436
309,0.9237077577004408
310,0.9782625146638952
311,0.9865890053340972
312,0.9751157337008591
313,0.9767551324913295
314,0.9834770835511771
315,0.9989969723910704
316,0.9964982665397539
317,0.9250757338954323
318,0.9753236685684471
319,0.929254709680688
320,0.9685335672752533
321,0.956045843920552
322,0.4774114282403198
323,0.9999212151966546
324,0.9853946835963461
325,0.9968562418189741
326,0.811702349010435
327,0.9706755574062195
328,0.9932467419074658
329,0.9397483216324579
330,0.9917971905391033
331,0.9769806704477678
332,0.9826031115382543
333,0.9945664763227016
334,0.8792040199268806
335,0.9907045247482205
336,0.9563330602493374
337,0.9402885752854805
338,0.9692273994865857
339,0.9759941437153052
340,0.9674794384312752
341,0.9648592698131881
342,0.9902320304313748
343,0.8971035057362702
344,0.9951050845959915
345,0.9994666956742216
346,0.9887700058615198
347,0.9408378893496935
348,0.9644369533553857
349,0.9855413107858991
350,0.9746052805775731
351,0.8550262756443934
352,0.9900652601774391
353,0.9752264836481438
354,0.6157822186547608
355,0.972176341298596
356,0.9914532463553017
357,0.9363601550905671
358,0.9784899219917421
359,0.9775169302269016
360,0.8888298225029204
361,0.98119471743427
362,0.9875153953759482
363,0.9832632126570603
364,0.7541453193548248
365,0.9843802776334531
366,0.9922322012693213
367,0.987015731481329
368,0.9985644769711783
369,0.9752156118836545
370,0.9663548193754462
371,0.9868456022277972
372,0.9930290948068156
373,0.9377734051706001
374,0.25538693950920466
375,0.9570353848512083
376,0.9980044688630294
377,0.5580763081742521
378,0.9835198572341769
379,0.9993329906611712
380,0.9130200677906559
381,0.9134538993084943
382,0.9641283015303403
383,0.9862906733204945
384,0.964850378847383
385,0.865881822394447
386,0.9761646372908578
387,0.8491548422092124
388,0.9951379551029558
389,0.9650985662794537
390,0.9868456022277972
391,0.9981764543126712
392,0.981827001103963
393,0.8986218487358143
394,0.9907617793734615
395,0.8110991983612049
396,0.9903518304281509
397,0.9966848111771295
398,0.9974137287509236
399,0.9834240333394954
400,0.9696393436757664
401,0.9954919737998283
402,0.9874141999014993
403,0.9819734336185347
404,0.9544227829065347
405,0.9996923471197304
406,0.9577327942594375
407,0.6193894578793125
408,0.9453744802571205
409,0.9868456022277972
410,0.984045614432363
411,0.9971400699247599
412,0.9058662238179102
413,0.854408607348476
414,0.9707525137655796
415,0.9714098936395893
416,0.9854822557124024
417,0.9934901834436882
418,0.9583299173012192
419,0.8379964693816901
420,0.9000335773271118
421,0.9050356334023641
422,0.9614663907032781
423,0.9837427167099936
424,0.8504985645266986
425,0.9803998225876825
426,0.9946837150049753
427,0.9833433810222051
428,0.9237836287385937
429,0.9393596716107971
430,0.9970058704168965
431,0.9873672758841803
432,0.9907504514185
433,0.9696768954006348
434,0.8813786949086695
435,0.9451309328601584
436,0.9909135357734451
437,0.9696974293477912
438,0.7789542937001686
439,0.967296261794112
440,0.8208375483250722
441,0.9888224943094407
442,0.9999212151966546
443,0.9782808396416761
444,0.9769806704477678
445,0.8941594200155216
446,0.9893331489969588
447,0.8929168594044072
448,0.9985120386492278
449,0.9839974531754924
450,0.9533786090782738
451,0.6174837178910866
452,0.9329775996594513
453,0.9894274307082325
454,0.9125721813758619
455,0.9600613515275312
456,0.9950680048040733
457,0.9841691137849482
458,0.9897676907087947
459,0.99149977813015
460,0.7713257184047257
461,0.9284422649587033
462,0.9988242554883733
463,0.9790332695569643
464,0.9844192829831209
465,0.9858069486568974
466,0.9916460294448092
467,0.44247832174072627
468,0.9431301627566647
469,0.9664104041999687
470,0.9898048211160919
471,0.854893857882902
472,0.9840486875377082
473,0.9836823259612716
474,0.9966973518181683
475,0.9811474695253013
476,0.9490854854778887
477,0.9761097557452101
478,0.9648523756559404
479,0.9960794226486397
480,0.9976701756738731
481,0.9956799907034215
482,0.9572176029057858
483,0.9898850813281533
484,0.9902320304313748
485,0.9892709808649792
486,0.9520908492364503
487,0.8952667569081234
488,0.9863884509292999
489,0.9935181436501457
490,0.9520908492364503
491,0.9579544801464055
492,0.9738675979710046
493,0.7789542937001686
494,0.996228395361005
495,0.9898899985819963
496,0.9827153361409409
497,0.9960546409145988
498,0.9932467419074658
499,0.9776804566747838
500,0.9915634291166684
501,0.9954919737998283
502,0.94682204411722
503,0.9335899557154355
504,0.974757837575493
505,0.9508502829869885
506,0.9855318252251315
507,0.9915433316461493
508,0.9709893436918069
509,0.9521866064500792
510,0.6829240212167758
511,0.9284422649587033
512,0.9643329929198826
513,0.9914187478999851
514,0.5420464854634417
515,0.9696879713115807
516,0.9862928930817324
517,0.9876454299170804
518,0.9180051947534885
519,0.9325948681164464
520,0.8279300413823377
521,0.9888662178578056
522,0.8947527789495063
523,0.9983522301259152
524,0.3714095579439021
525,0.9608250879034477
526,0.6347373282885974
527,0.9898426622119602
528,0.9202856321322092
529,0.902740793326704
530,0.9951997778828743
531,0.9751266666624544
532,0.9834770835511771
533,0.9847631573784372
534,0.9035950228719785
535,0.9853946835963461
536,0.9902790898519779
537,0.9657701787507793
538,0.9492744372598969
539,0.9753104421798993
540,0.9691952899495615
541,0.9631692742227336
542,0.9690427086214352
543,0.8907261536296283
544,0.9994899636631908
545,0.9394546488447427
546,0.9696613601189187
547,0.6997290818892054
548,0.8966242261211658
549,0.945157502413123
550,0.966872459772186
551,0.9882640559456844
552,0.95711255318544175
553,0.9530206717435719
554,0.8889848073776985
555,0.9800178085390279
556,0.9520908492364503
557,0.9731362984586186
558,0.9237836287385937
559,0.9608250879034477
560,0.9430452839650039
561,0.9673882834911196
562,0.9847944211752132
563,0.9903148676154773
564,0.9053313481642941
565,0.9951995418053471
566,0.8003203631370257
567,0.9493387859194223
568,0.7932443050509823
569,0.9715094214189641
570,0.9556560558876379
571,0.7603242031393893
572,0.9596226674361603
573,0.8126716085186857
574,0.8868356704935724
575,0.9993329906611712
576,0.9940123992651312
577,0.9799701416094743
578,0.98265555727692655
579,0.8950767903744425
580,0.9826182524805355
581,0.9862928930817324
582,0.9860588976170519
583,0.965241999905402
584,0.9782808396416761
585,0.9792281573030893
586,0.9498965009844657
587,0.995072246508293
588,0.9674793936394945
589,0.9901966584133735
590,0.9302564495173606
591,0.9711223580418679
592,0.9805277634503331
593,0.6714712486396964
594,0.9825670689276513
595,0.9961273605625495
596,0.9954919737998283
597,0.9917555149330625
598,0.851203430154082
599,0.8436607683407136
600,0.9735619110989009
601,0.9951995418053471
602,0.9227268367561705
603,0.9992665631845098
604,0.9333293003034302
605,0.9849471837802588
606,0.9809153062211293
607,0.9586404976977058
608,0.9665028224617283
609,0.9855523076537099
610,0.9220606108742828
611,0.9863937653002016
612,0.9482583924461867
613,0.9641539350072766
614,0.8322271928949466
615,0.9909789676697076
616,0.6303223187043498
617,0.9385036896909632
618,0.8576784683582893
619,0.9767742112328794
620,0.9753416304446523
621,0.9930290948068156
622,0.9631765047075109
623,0.9696879713115807
624,0.9130200677906559
625,0.9849471837802588
626,0.9826151876383007
627,0.9633243293118833
628,0.9791442781845023
629,0.9780583209300101
630,0.994686144052535
631,0.9967022571524159
632,0.9902320304313748
633,0.9940123992651312
634,0.9863937653002016
635,0.9082285451500094
636,0.9770969334803831
637,0.9889600845957696
638,0.9190167485924259
639,0.980438137636274
640,0.9825001729353005
641,0.9837090042338902
642,0.9305109549592104
643,0.9601654026632129
644,0.9509221576583284
645,0.9548837709764136
646,0.8095633408011988
647,0.9686645681510834
648,0.8989404257828757
649,0.9981636431071896
650,0.8102436774883358
651,0.9686380021586951
652,0.9995334935722474
653,0.6047336680164022
654,0.9783828097506826
655,0.9096628027403233
656,0.9788341739418561
657,0.9598641691718505
658,0.9905360564339646
659,0.8402591384317287
660,0.9654932953563802
661,0.970120227792007
662,0.9556348264577709
663,0.9776804566747838
664,0.9954919737998283
665,0.9138764666828142
666,0.8526802045549248
667,0.9316671335470591
668,0.985379459114882
669,0.9769436881408972
670,0.8839657206772721
671,0.8499496279027553
672,0.9701844863682902
673,0.7317350988311282
674,0.9424690812897255
675,0.9779601153388034
676,0.9804633973107372
677,0.8947051708358639
678,0.9826363748626097
679,0.9909316574717296
680,0.9835169918359895
681,0.7870323097501002
682,0.7603242031393893
683,0.9696768954006348
684,0.9815856544330969
685,0.9801534060687017
686,0.8555784355375816
687,0.970916632866375
688,0.9628928610240988
689,0.9897825543861232
690,0.9875968096246851
691,0.9929604224786343
692,0.8918885676676293
693,0.8956535016357164
694,0.9749681725796696
695,0.9977465744005789
696,0.992149393824443
697,0.9697994690218034
698,0.9821210853368362
699,0.9410767712041574
700,0.9775169302269016
701,0.8647695808314522
702,0.9994537714072315
703,0.9862129564361163
704,0.7115987820011602
705,0.9506675724676948
706,0.8343498512703535
707,0.9464302794089576
708,0.9544227829065347
709,0.9941051301597573
710,0.9905266810901403
711,0.5811328609394056
712,0.9682508604345982
713,0.9899179786258043
714,0.9967136309655013
715,0.9927972528233022
716,0.8943465864013299
717,0.8044634466870147
718,0.9385036896909632
719,0.983387160412877
720,0.9878620308153452
721,0.9179608923335566
722,0.9492745014762919
723,0.9594395620181169
724,0.8811000181806458
725,0.9952842613457469
726,0.9432405152582928
727,0.995402136392514
728,0.9962685092163208
729,0.9506675724676948
730,0.9198783557832411
731,0.790512874359319
732,0.994385866525546
733,0.9993549742569781
734,0.9997029011180623
735,0.8941594200155216
736,0.8044634466870147
737,0.9579544801464055
738,0.9980434204847147
739,0.9697467705769679
740,0.9971359602928448
741,0.9956961021188068
742,0.9505010696727606
743,0.9938541993428006
744,0.9956935149089539
745,0.9970385064975701
746,0.9726289088893538
747,0.9862129564361163
748,0.9897825543861232
749,0.9942784696418749
750,0.9997029011180623
751,0.9733579051388004
752,0.9823468619458093
753,0.9600736380508913
754,0.990802073864769
755,0.9945178883928734
756,0.853231000517734
757,0.9963486557481718
758,0.9868689725637075
759,0.9809288133704293
760,0.9873583640702799
761,0.9862197072091619
762,0.9121477179360883
763,0.9139828088044337
764,0.9332765956590162
765,0.9842803173185507
766,0.9586753609109094
767,0.8587285516467256
768,0.9839558183052806
769,0.9433303926987986
770,0.993123422291672
771,0.9967136309655013
772,0.9579544801464055
773,0.9953363879405501
774,0.9555862494873784
775,0.9654932953563802
776,0.6293989833680835
777,0.9714356488900495
778,0.9814622923030534
779,0.9690932845499745
780,0.8210330449424885
781,0.9377734051706001
782,0.9950902575666563
783,0.9988242554883733
784,0.9529737793473124
785,0.8897979408615935
786,0.9641539350072766
787,0.9767551324913295
788,0.9227268367561705
789,0.9942784696418749
790,0.9630553365306914
791,0.9537538326648166
792,0.999717155031853
793,0.9227530568724617
794,0.968937677253678
795,0.9841352824398546
796,0.934323691002259
797,0.9783660863750706
798,0.9944410930054165
799,0.7449475573531
800,0.9764694633761639
801,0.9506675724676948
802,0.9783828097506826
803,0.9605220997340931
804,0.8952071619477959
805,0.9691686731441832
806,0.9682508604345982
807,0.8401097926916979
808,0.9283006949682877
809,0.9449311769697504
810,0.9863937653002016
811,0.987930582367788
812,0.5811328609394056
813,0.9956123063900415
814,0.9583299173012192
815,0.6310097704290922
816,0.9998166732590189
817,0.9992422926569836
818,0.9113183151643246
819,0.9608250879034477
820,0.929254709680688
821,0.9498212839323134
822,0.9833525134655535
823,0.9917555149330625
824,0.9440667354300739
825,0.977067357518185
826,0.9470510550274819
827,0.9992767015750176
828,0.9729242745533881
829,0.993123422291672
830,0.9973133422033642
831,0.8952785828492724
832,0.9940555038056055
833,0.9919021638286728
834,0.9692755780921676
835,0.9987693645232002
836,0.9954214408292946
837,0.9812691057330861
838,0.9955017257195742
839,0.858902412896517
840,0.9499468327808303
841,0.9464537461990487
842,0.9973133422033642
843,0.9954045630320013
844,0.9972054867819988
845,0.9429042282307846
846,0.9932480531534525
847,0.9437281035078722
848,0.9960443930692492
849,0.9466270432864347
850,0.6030627873361819
851,0.9738675979710046
852,0.9483306875067458
853,0.9634994123634201
854,0.6293989833680835
855,0.9292960572941845
856,0.9974299439337596
857,0.9736122531313115
858,0.9879324225838417
859,0.9945032765015254
860,0.9964771919891477
861,0.9761097557452101
862,0.8651109786310985
863,0.969763901675965
864,0.9721343921523361
865,0.8296404908826005
866,0.9865439643406677
867,0.99374451108865
868,0.977268895976322
869,0.991996398386695
870,0.9648592698131881
871,0.9292960572941845
872,0.9212200545301042
873,0.9753722220585709
874,0.9738439002263802
875,0.9962887530482787
876,0.9776380131516696
877,0.9675842959116364
878,0.9189715480553516
879,0.970916632866375
880,0.9520908492364503
881,0.9220250295557673
882,0.9973261124796183
883,0.996601092027523
884,0.9815955907999432
885,0.9227268367561705
886,0.9988242554883733
887,0.9833477093284804
888,0.9903148676154773
889,0.9782681228296967
890,0.9801059330503148
891,0.9094805865405664
892,0.8481262049367033
893,0.8931247669992708
894,0.9948711248846996
895,0.9875968096246851
896,0.988240309415665
897,0.8548599761205692
898,0.9537296805996965
899,0.9775169302269016
900,0.9826151876383007
901,0.9799761222254277
902,0.9849501313395338
903,0.9789095047742045
904,0.9886371370108912
905,0.9979155532758834
906,0.9648592698131881
907,0.985957130954854
908,0.9916460294448092
909,0.9190167485924259
910,0.9492970655195843
911,0.9501277486014604
912,0.9573430471997985
913,0.9992773258703358
914,0.9965632218931976
915,0.9837622826218659
916,0.9287016721723317
917,0.9811474695253013
918,0.9185905053729487
919,0.9940717220251627
920,0.9202856321322092
921,0.9960190502823921
922,0.9906219436667897
923,0.9898651395542173
924,0.8822302030664011
925,0.6310097704290922
926,0.9994537714072315
927,0.9821738029749012
928,0.9954919737998283
929,0.9903148676154773
930,0.9994071536388612
931,0.9862028760826622
932,0.9803746670692464
933,0.9648592698131881
934,0.8622612796260388
935,0.9880615195934188
936,0.9159571697822976
937,0.9843288651618626
938,0.980017540649976
939,0.8322271928949466
940,0.9838857448915254
941,0.9714098936395893
942,0.9969405045228161
943,0.30594193250600465
944,0.9886371370108912
945,0.9404130361763431
946,0.9813380290175103
947,0.9945943964229446
948,0.9265149116400437
949,0.9441089753835773
950,0.9945664763227016
951,0.998764949900612
952,0.8720379180014142
953,0.9815510571824523
954,0.9763561198513078
955,0.9898296279399791
956,0.6828914469159637
957,0.9690932845499745
958,0.8110991983612049
959,0.8720379180014142
960,0.8426015109724907
961,0.8684968199994701
962,0.9908729647432527
963,0.8945574190160904
964,0.9153445511480055
965,0.9588191855913505
966,0.9981764543126712
967,0.9926006924666916
968,0.9472260497033094
969,0.9664104041999687
970,0.9880541274612981
971,0.9492745014762919
972,0.9956122997443894
973,0.9696393436757664
974,0.9832192342645432
975,0.8813786949086695
976,0.950503140035265
977,0.980438137636274
978,0.9257270318149675
979,0.9516291785260106
980,0.7603242031393893
981,0.9870373361015988
982,0.9826744976742922
983,0.9968816220958904
984,0.7244545045004298
985,0.9866917009145136
986,0.9520908492364503
987,0.9895114228656492
988,0.9903148676154773
989,0.9853609578214122
990,0.8834792450033195
991,0.6760727882941957
992,0.9605220997340931
993,0.9997029011180623
994,0.990849607702078
995,0.9537538326648166
996,0.9744779231541062
997,0.8790707325326852
998,0.8110991983612049
999,0.989913139219664
1000,0.9990744870477287
1001,0.9746052805775731
1002,0.9885385179230117
1003,0.9789095047742045
1004,0.9696613601189187
1005,0.99199662630934
1006,0.8943138172237253
1007,0.9960903405934072
1008,0.9873672758841803
1009,0.9746052805775731
1010,0.9760373767029288
1011,0.9932188068703316
1012,0.976945166761332
1013,0.9994533808401863
1014,0.9691952899495615
1015,0.9932070770727577
1016,0.9604491354814914
1017,0.7571301240943192
1018,0.8575846646021803
1019,0.9363601550905671
1020,0.9980434204847147
1021,0.9935551883390816
1022,0.9662181093853608
1023,0.851203430154082
1024,0.9908388774412169
1025,0.9628775513690366
1026,0.9237836287385937
1027,0.9973133422033642
1028,0.9792281573030893
1029,0.9873672758841803
1030,0.97861266557549
1031,0.9776230911707734
1032,0.9999076084850683
1033,0.999934214434167
1034,0.966717356283366
1035,0.9988927998144422
1036,0.9898530612424106
1037,0.790512874359319
1038,0.9563865144028131
1039,0.9351358580173461
1040,0.9909789676697076
1041,0.9608250879034477
1042,0.9899579089450635
1043,0.6217556220148777
1044,0.8675055130697337
1045,0.8065190075331022
1046,0.9773994630084644
1047,0.9877226073464602
1048,0.854893857882902
1049,0.6310097704290922
1050,0.9802071155801826
1051,0.995458227230289
1052,0.9869429092400822
1053,0.9887030172409305
1054,0.9457318964369921
1055,0.9849092037216666
1056,0.8541143678490699
1057,0.9512230515593687
1058,0.9841489085741146
1059,0.9705630532030579
1060,0.9608250879034477
1061,0.9863146961891308
1062,0.948263904317917
1063,0.9490854854778887
1064,0.8753788696683188
1065,0.9921123105862318
1066,0.9937916232788163
1067,0.9449644172837934
1068,0.8813786949086695
1069,0.9859654164725022
1070,0.9751912685202196
1071,0.5270561149702712
1072,0.9974110541386035
1073,0.9489926464357917
1074,0.9971842576675024
1075,0.9959650224151664
1076,0.9690932845499745
1077,0.9697994690218034
1078,0.969380283290705
1079,0.9966048938011605
1080,0.8340268023061758
1081,0.9939527155272777
1082,0.994426729891733
1083,0.9591367993425852
1084,0.9964982665397539
1085,0.9449536974851357
1086,0.9992665631845098
1087,0.969380283290705
1088,0.9832659612519288
1089,0.9442159743639343
1090,0.9949988424482128
1091,0.9194089826533773
1092,0.9897750787485787
1093,0.9851417715038735
1094,0.9827021222791239
1095,0.99143162824615
1096,0.9790087510965736
1097,0.9994950049456413
1098,0.9915842715642671
1099,0.9811474695253013
1100,0.9745667485549783
1101,0.8541143678490699
1102,0.8242397699002427
1103,0.9956123063900415
1104,0.9608250879034477
1105,0.9998363775592641
1106,0.9946837150049753
1107,0.9922607936493628
1108,0.9937916232788163
1109,0.9842922484269948
1110,0.9970141296319007
1111,0.9863937653002016
1112,0.988240309415665
1113,0.9978174889633682
1114,0.9396772208638193
1115,0.9862197072091619
1116,0.9683722858742012
1117,0.9361582695127068
1118,0.9260632466656477
1119,0.9227530568724617
1120,0.8961631295583676
1121,0.8958226165022727
1122,0.7158110597341781
1123,0.8386261971455556
1124,0.9508502829869885
1125,0.9995959252216725
1126,0.945157502413123
1127,0.9975458942336913
1128,0.9863446038639772
1129,0.9915318360492054
1130,0.9987787235505335
1131,0.9693703462173858
1132,0.9189715480553516
1133,0.9900567261594964
1134,0.9971400699247599
1135,0.6032055111020268
1136,0.9753772866839674
1137,0.987180326613125
1138,0.9962887530482787
1139,0.9990517993318622
1140,0.9169777264147299
1141,0.9506675724676948
1142,0.9757506810302657
1143,0.9876717331510898
1144,0.9157410952904754
1145,0.9993593985320944
1146,0.9992665631845098
1147,0.9906997241022161
1148,0.9035950228719785
1149,0.9800178085390279
1150,0.9935181436501457
1151,0.9972095352807095
1152,0.9853365622362795
1153,0.9993064133000595
1154,0.7789542937001686
1155,0.9998166732590189
1156,0.9954919737998283
1157,0.9972332809171016
1158,0.9162809772280668
1159,0.9605220997340931
1160,0.927687420533521
1161,0.9805778607742637
1162,0.9940553025479258
1163,0.9752156118836545
1164,0.9583299173012192
1165,0.9912839240013115
1166,0.9903518304281509
1167,0.9949688675607806
1168,0.8515953224122832
1169,0.9335202179290435
1170,0.9826151876383007
1171,0.9940717220251627
1172,0.9953981045495325
1173,0.9833977682855766
1174,0.9464302794089576
1175,0.9970058704168965
1176,0.9803747794626324
1177,0.9952985126566698
1178,0.9796255189634703
1179,0.9732048540649348
1180,0.9070408883574571
1181,0.9460750534509784
1182,0.877244331757109
1183,0.9752264836481438
1184,0.9554278197023109
1185,0.9997016102554094
1186,0.9739751205320626
1187,0.9897059688355899
1188,0.4874137536849284
1189,0.9906219436667897
1190,0.9857061229677376
1191,0.9847944211752132
1192,0.9966848111771295
1193,0.9974600192997185
1194,0.9834237541759234
1195,0.9091447761583252
1196,0.9431881117428651
1197,0.9897059688355899
1198,0.945728524383112
1199,0.9058662238179102
1200,0.9962685092163208
1201,0.9411990446764925
1202,0.9917577597052737
1203,0.9981609707732899
1204,0.9891926655658643
1205,0.9718024640896574
1206,0.9630106030547324
1207,0.9014261444918713
1208,0.9870866958769268
1209,0.8071150246420383
1210,0.9659656638348402
1211,0.9810926322690762
1212,0.983306045405982
1213,0.9689130336462896
1214,0.9832659612519288
1215,0.9925937271320111
1216,0.9308023932899869
1217,0.9931323824971168
1218,0.9815837693796646
1219,0.9892647976521958
1220,0.9580018888187569
1221,0.9780583209300101
1222,0.9834237541759234
1223,0.9901966584133735
1224,0.8587951868730059
1225,0.9955731372115569
1226,0.9402885752854805
1227,0.9969146532809726
1228,0.9490854854778887
1229,0.950527557863247
1230,0.9970058704168965
1231,0.9732048540649348
1232,0.9454003724904807
1233,0.9861564394623197
1234,0.9982937705166682
1235,0.9696613601189187
1236,0.9702755741455766
1237,0.9604491354814914
1238,0.9836781185919434
1239,0.9879560046375091
1240,0.9601654026632129
1241,0.943410491924455
1242,0.9332765956590162
1243,0.9830222439151675
1244,0.9974934471958027
1245,0.9978308299716059
1246,0.9333388043643615
1247,0.9760198735273239
1248,0.9935518925768922
1249,0.8732820569358459
1250,0.9962887530482787
1251,0.9678111746084472
1252,0.9527073072583684
1253,0.9989679930530864
1254,0.9953111261787265
1255,0.9877271691600293
1256,0.9988242554883733
1257,0.9288392343299477
1258,0.9857061229677376
